left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.3548385794364967,-0.0194376440534998,-0.1193598209471652,0.8613967359516624,-0.5240000000000000,-0.0007506389144468,-0.4757206904804047,0.0352455669175223,0.1577495207096487,0.9961172396668195,-0.5240000000000000,0.0009370431022024
-0.3450416381020722,-0.0183643066564985,-0.1161770078240375,0.8530562067252043,-0.5240000000000000,-0.0007235794875633,-0.4959348991922823,0.0383243240295502,0.1639815724520914,1.0155776335361231,-0.5240000000000000,0.0009853125268871
-0.3359328843501180,-0.0173936248967231,-0.1132091297828802,0.8452660456371653,-0.5240000000000000,-0.0006985511090630,-0.5167417765440547,0.0416245299230368,0.1703340775872889,1.0354215159724571,-0.5240000000000000,0.0010361682977224
-0.3274964415652684,-0.0165180670882238,-0.1104530927955833,0.8380209174501027,-0.5240000000000000,-0.0006754783424168,-0.5380334170594100,0.0451386949124360,0.1767663924604091,1.0555176935112005,-0.5240000000000000,0.0010894426564165
-0.3197121421926016,-0.0157302632874688,-0.1079041153369969,0.8313107689836776,-0.5240000000000000,-0.0006542775599278,-0.5596922729846311,0.0488549305252072,0.1832359013954368,1.0757261683134351,-0.5240000000000000,0.0011449243057618
-0.3125562452896799,-0.0150230936996685,-0.1055559804486325,0.8251214842061609,-0.5240000000000000,-0.0006348589558796,-0.5815925006625756,0.0527567522190251,0.1896987910150230,1.0958999916445893,-0.5240000000000000,0.0012023591336339
-0.3060021485245448,-0.0143897554771168,-0.1034012898801381,0.8194355534802024,-0.5240000000000000,-0.0006171284327582,-0.6036015092853730,0.0568230181859575,0.1961108730220863,1.1158873013137955,-0.5240000000000000,0.0012614522697487
-0.3000210765153936,-0.0138238101916353,-0.1014317127793730,0.8142327360882130,-0.5240000000000000,-0.0006009893308482,-0.6255816684553325,0.0610280175408258,0.2024284211835071,1.1355334806136155,-0.5240000000000000,0.0013218715159455
-0.2945827302295171,-0.0133192145383576,-0.0996382225981210,0.8094906980380665,-0.5240000000000000,-0.0005863439798174,-0.6473921257694798,0.0653417137018761,0.2086089866436841,1.1546833734380786,-0.5240000000000000,0.0013832521331681
-0.2896558851237236,-0.0128703368951070,-0.0980113171248023,0.8051856102902732,-0.5240000000000000,-0.0005730950585154,-0.6688906827698013,0.0697301404961999,0.2146121564667219,1.1731834906186371,-0.5240000000000000,0.0014452029052395
-0.2852089286738913,-0.0124719622692515,-0.0965412177841370,0.8012926957662475,-0.5240000000000000,-0.0005611467559418,-0.6899356768766438,0.0741559400645889,0.2204002233937586,1.1908841455602304,-0.5240000000000000,0.0015073133330997
-0.2812103307994311,-0.0121192879611496,-0.0952180455099608,0.7977867166502387,-0.5240000000000000,-0.0005504057322530,-0.7103878181471414,0.0785790236581314,0.2259387399625465,1.2076414624451395,-0.5240000000000000,0.0015691617466188
-0.2776290433561837,-0.0118079120044280,-0.0940319715684546,0.7946423964664966,-0.5240000000000000,-0.0005407818836609,-0.7301119327284117,0.0829573295679589,0.2311969369723800,1.2233192071655450,-0.5240000000000000,0.0016303240591139
-0.2744409444717127,-0.0115332859000969,-0.0929749690872432,0.7918348314925583,-0.5240000000000000,-0.0005323683169493,-0.7460879885333879,0.0865952155721987,0.2353919102103200,1.2264638618624815,-0.5115892032020996,0.0016643779651165
-0.2716126803973428,-0.0112922912790981,-0.0920365721428756,0.7893406276539184,-0.5240000000000000,-0.0005249295121690,-0.7607846407793882,0.0900069528545468,0.2392004290906108,1.2266481198479036,-0.4971696321129242,0.0016934265739333
-0.2691159029057653,-0.0110816560898821,-0.0912076410433525,0.7871362909779627,-0.5240000000000000,-0.0005183737576007,-0.7742774150425531,0.0931931698390721,0.2426535285947514,1.2245873500796249,-0.4816775167328026,0.0017190782610569
-0.2669240189335738,-0.0108983767167272,-0.0904795374931389,0.7851992380012209,-0.5240000000000000,-0.0005126272063270,-0.7864213753853487,0.0961049135524286,0.2457250384250971,1.2201599062163273,-0.4651417753058201,0.0017410160381942
-0.2650118380567812,-0.0107397334364233,-0.0898440454616421,0.7835079248914338,-0.5240000000000000,-0.0005076205699871,-0.7966304849634088,0.0985857729056846,0.2482791482611187,1.2115592221662603,-0.4463472791320108,0.0017572600554759
-0.2633555835908611,-0.0106032630762319,-0.0892933829773995,0.7820418926023314,-0.5240000000000000,-0.0005032889984323,-0.8040684720825296,0.1004140933021799,0.2501217437090962,1.1962226069298900,-0.4235748615423774,0.0017651057700809
-0.2619328586295534,-0.0104867317095336,-0.0888201976405646,0.7807817669900239,-0.5240000000000000,-0.0004995718613374,-0.8085685083215397,0.1015313312063389,0.2512264598998442,1.1743024137522606,-0.3971516315359234,0.0017646295830039
